,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,station,Distance_to_Station
12853,Mill Park,2 Honeysuckle Ct,h,S,Ray,Whittlesea City Council,Northern Metropolitan,3,592000.0,17.9,3082.0,3.0,2.0,1.0,623.0,-37.67003,145.0482,Epping,2.5599
12854,Oakleigh,22 Heath Av,h,S,Buxton,Monash City Council,Southern Metropolitan,4,1455000.0,12.3,3166.0,4.0,2.0,2.0,550.0,-37.90191,145.09857,Oakleigh,0.916
12855,Point Cook,19 Beveridge Ct,h,S,LJ,Wyndham City Council,Western Metropolitan,3,587500.0,14.7,3030.0,3.0,1.0,1.0,527.0,-37.89322,144.74984,Williams Landing,2.5813
12856,Rowville,30 Westminster Dr,h,S,Noel,Knox City Council,South-Eastern Metropolitan,4,930000.0,23.5,3178.0,4.0,2.0,2.0,664.0,-37.9302,145.24241,Yarraman,6.9392
12857,Seddon,182 Pilgrim St,h,SP,Sweeney,Maribyrnong City Council,Western Metropolitan,2,807500.0,5.1,3011.0,2.0,1.0,2.0,328.0,-37.80421,144.88637,West Footscray,0.2701
12858,Yarraville,41 Francis St,h,S,hockingstuart/Biggin,Maribyrnong City Council,Western Metropolitan,2,755000.0,6.3,3013.0,2.0,1.0,2.0,303.0,-37.82183,144.89488,Yarraville,0.7958
12859,Altona,17 Bell Av,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,970000.0,11.0,3018.0,3.0,2.0,2.0,534.0,-37.87106,144.80523,Westona,0.9781
12860,Altona North,29 Bunting Ct,h,S,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,870000.0,9.4,3025.0,3.0,1.0,2.0,534.0,-37.84037,144.84305,Seaholme,3.0604
12861,Ardeer,20 Chelsey St,h,S,Barry,Brimbank City Council,Western Metropolitan,3,726500.0,12.8,3022.0,3.0,2.0,1.0,690.0,-37.77556,144.79812,Ginifer,2.2411
12862,Ascot Vale,43 Archer Av,t,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,950000.0,4.3,3032.0,3.0,2.0,2.0,184.0,-37.7775,144.90708,Showgrounds,0.967
12863,Ashburton,8 Maxwell St,h,S,Fletchers,Boroondara City Council,Southern Metropolitan,5,1950000.0,10.2,3147.0,5.0,3.0,2.0,743.0,-37.86903,145.0685,Darling,0.5129
12864,Balwyn North,39 Yeneda St,h,VB,Fletchers,Boroondara City Council,Southern Metropolitan,2,1800000.0,9.7,3104.0,2.0,1.0,1.0,923.0,-37.80141,145.10299,Mont Albert,2.0288
12865,Bayswater,2 Figtree Gr,h,S,Barry,Knox City Council,Eastern Metropolitan,3,813000.0,23.2,3153.0,3.0,2.0,2.0,725.0,-37.84426,145.23988,Heathmont,1.8656
12866,Beaumaris,203 Balcombe Rd,h,S,Buxton,Bayside City Council,Southern Metropolitan,3,1291000.0,17.3,3193.0,3.0,2.0,2.0,567.0,-37.97962,145.04993,Mentone,1.3672
12867,Bentleigh,4 Hutchinson St,h,S,Buxton,Glen Eira City Council,Southern Metropolitan,2,1400000.0,11.4,3204.0,2.0,1.0,1.0,713.0,-37.92387,145.04638,Patterson,0.9748
12868,Bentleigh East,39A Chesterville Dr,h,VB,Buxton,Glen Eira City Council,Southern Metropolitan,2,700000.0,13.8,3165.0,2.0,1.0,1.0,640.0,-37.92345,145.0659,Bentleigh,2.6209
12869,Bentleigh East,35 Gladwyn Av,h,S,Buxton,Glen Eira City Council,Southern Metropolitan,4,1751000.0,13.8,3165.0,4.0,2.0,2.0,591.0,-37.91089,145.0581,Mckinnon,1.7439
12870,Bentleigh East,7 Richard St,h,S,Jellis,Glen Eira City Council,Southern Metropolitan,2,1186000.0,13.8,3165.0,2.0,1.0,4.0,619.0,-37.92201,145.07435,Oakleigh,2.7002
12871,Blackburn,1 Stanley Gr,h,S,RW,Whitehorse City Council,Eastern Metropolitan,3,1370000.0,13.4,3130.0,3.0,1.0,1.0,882.0,-37.81281,145.14308,Laburnum,0.9293
12872,Blackburn South,1A Vernon St,h,PI,Noel,Whitehorse City Council,Eastern Metropolitan,3,1030000.0,13.4,3130.0,3.0,2.0,1.0,345.0,-37.83353,145.15852,Blackburn,1.6569
12873,Boronia,9 Catesby Ct,h,S,Noel,Knox City Council,Eastern Metropolitan,4,780000.0,25.0,3155.0,4.0,2.0,2.0,854.0,-37.85596,145.27129,Boronia,1.2203
12874,Broadmeadows,42 Tatura Cr,h,PI,Barry,Hume City Council,Northern Metropolitan,3,565000.0,14.0,3047.0,3.0,1.0,2.0,615.0,-37.67355,144.92207,Broadmeadows,1.1167
12875,Brooklyn,28a Millers Rd,u,S,hockingstuart,Brimbank City Council,Western Metropolitan,2,410000.0,6.4,3012.0,2.0,1.0,1.0,199.0,-37.81985,144.84914,Tottenham,2.5915
12876,Brunswick,69 Mitchell St,h,S,Nelson,Moreland City Council,Northern Metropolitan,2,1005000.0,5.2,3056.0,2.0,1.0,1.0,140.0,-37.75908,144.96959,Anstey,0.8533
12877,Brunswick East,81 Barkly St,h,S,Nelson,Moreland City Council,Northern Metropolitan,2,1190000.0,4.0,3057.0,2.0,1.0,0.0,160.0,-37.77739,144.97361,Jewell,1.3363
12878,Brunswick West,186 Hope St,h,S,Jellis,Moreland City Council,Northern Metropolitan,3,1250000.0,5.2,3055.0,3.0,1.0,1.0,365.0,-37.76259,144.94935,Anstey,0.9885
12879,Carlton North,278 Station St,h,PI,Woodards,Melbourne City Council,Northern Metropolitan,4,1810000.0,3.5,3054.0,4.0,2.0,2.0,167.0,-37.79065,144.97534,Rushall,1.7147
12880,Chelsea Heights,25 Talab Ct,h,S,Ray,Kingston City Council,South-Eastern Metropolitan,4,835000.0,27.0,3196.0,4.0,2.0,2.0,555.0,-38.05013,145.14211,Chelsea,2.28
12881,Cheltenham,24 Willow Av,h,S,Buxton,Bayside City Council,Southern Metropolitan,4,900000.0,17.9,3192.0,4.0,2.0,1.0,533.0,-37.96961,145.08175,Mentone,1.9961
12882,Coburg,11 Connolly Av,h,S,Nelson,Darebin City Council,Northern Metropolitan,2,821000.0,6.7,3058.0,2.0,1.0,1.0,490.0,-37.73661,144.98053,Batman,1.6026
12883,Coburg,125 The Avenue,h,SA,Nelson,Darebin City Council,Northern Metropolitan,2,980000.0,6.7,3058.0,2.0,1.0,1.0,298.0,-37.75291,144.97254,Moreland,0.9534
12884,Coburg North,15 Arthur St,h,S,Nelson,Darebin City Council,Northern Metropolitan,3,940000.0,6.7,3058.0,3.0,2.0,2.0,653.0,-37.72385,144.98324,Regent,1.7939
12885,Craigieburn,5 Aris Ct,h,PI,YPA,Hume City Council,Northern Metropolitan,3,620000.0,20.6,3064.0,3.0,2.0,1.0,788.0,-37.59585,144.93835,Craigieburn,0.867
12886,Craigieburn,1 Bee Ct,h,SA,YPA,Hume City Council,Northern Metropolitan,3,520000.0,20.6,3064.0,3.0,1.0,0.0,583.0,-37.59706,144.94012,Craigieburn,0.6787
12887,Craigieburn,109 Creekwood Dr,h,S,Ray,Hume City Council,Northern Metropolitan,3,385000.0,20.6,3064.0,3.0,2.0,2.0,207.0,-37.58588,144.91857,Craigieburn,2.8535
12888,Croydon,3 Carlyle St,h,SP,iTRAK,Maroondah City Council,Eastern Metropolitan,3,1012000.0,23.0,3136.0,3.0,1.0,1.0,1181.0,-37.79847,145.29951,Croydon,1.7507
12889,Doncaster,57 Harvest Ct,t,SP,Barry,Manningham City Council,Eastern Metropolitan,3,885000.0,12.4,3108.0,3.0,2.0,2.0,152.0,-37.77488,145.12952,Box Hill,4.9828
12890,Doreen,26 Towerhill Av,h,S,YPA,Nillumbik Shire Council,Northern Victoria,3,622000.0,25.9,3754.0,3.0,2.0,2.0,403.0,-37.60448,145.10918,South Morang,6.1713
12891,Edithvale,7 Tudor Ct,t,VB,Greg,Kingston City Council,South-Eastern Metropolitan,2,545000.0,27.0,3196.0,2.0,1.0,2.0,140.0,-38.03273,145.11773,Edithvale,1.0053
12892,Eltham,44 John St,h,S,Morrison,Banyule City Council,Eastern Metropolitan,3,821000.0,18.0,3095.0,3.0,1.0,2.0,677.0,-37.72056,145.15035,Eltham,0.8249
12893,Essendon,7 Alfred Rd,h,S,Rendina,Moonee Valley City Council,Western Metropolitan,3,1715000.0,7.5,3040.0,3.0,1.0,2.0,580.0,-37.74439,144.923,Glenbervie,0.3603
12894,Ferntree Gully,6 Nairana Ct,h,S,LJ,Knox City Council,Eastern Metropolitan,3,750000.0,24.8,3156.0,3.0,2.0,2.0,852.0,-37.87643,145.2833,Ferntree Gully,1.1896
12895,Glen Waverley,7 Gwingana Cr,h,VB,Mega,Monash City Council,Eastern Metropolitan,5,1925000.0,16.7,3150.0,5.0,3.0,2.0,962.0,-37.88724,145.17532,Glen Waverley,1.3583
12896,Greenvale,13 Heversham Gr,h,S,Stockdale,Hume City Council,Northern Metropolitan,4,746000.0,20.4,3059.0,4.0,2.0,4.0,847.0,-37.638,144.88286,Coolaroo,4.5828
12897,Heatherton,8 Byng Av,h,S,Greg,Kingston City Council,South-Eastern Metropolitan,3,876000.0,18.7,3202.0,3.0,1.0,3.0,707.0,-37.95266,145.08088,Cheltenham,2.786
12898,Hillside,10 Highbury Dr,h,S,O'Brien,Brimbank City Council,Western Metropolitan,4,680000.0,18.0,3037.0,4.0,2.0,3.0,680.0,-37.68197,144.73107,Watergardens,4.3037
12899,Hoppers Crossing,17 Bernhardt Av,h,S,Barry,Wyndham City Council,Western Metropolitan,3,795000.0,18.4,3029.0,3.0,2.0,4.0,941.0,-37.88685,144.69052,Hoppers Crossing,1.006
12900,Hoppers Crossing,4 Tallong Ct,h,S,Sweeney,Wyndham City Council,Western Metropolitan,3,556000.0,18.4,3029.0,3.0,2.0,2.0,685.0,-37.85713,144.68278,Hoppers Crossing,3.3196
12901,Kealba,44 Bellara Cr,h,S,Ray,Brimbank City Council,Western Metropolitan,4,610000.0,14.0,3021.0,4.0,2.0,2.0,568.0,-37.73027,144.81655,Keilor Plains,2.0012
12902,Keilor Downs,26 Minerva Cr,h,S,YPA,Brimbank City Council,Western Metropolitan,4,665000.0,15.5,3038.0,4.0,2.0,3.0,695.0,-37.71482,144.80286,Keilor Plains,1.8263
12903,Keilor East,16 Etka Av,h,S,Barry,Brimbank City Council,Western Metropolitan,3,980000.0,11.7,3033.0,3.0,1.0,2.0,638.0,-37.73587,144.87057,Essendon,4.5945
12904,Kensington,34 Gower St,h,S,Rendina,Melbourne City Council,Northern Metropolitan,3,1115000.0,3.4,3031.0,3.0,1.0,2.0,204.0,-37.79547,144.92802,Kensington,0.3081
12905,Kensington,13 Wight St,h,PI,Woodards,Melbourne City Council,Northern Metropolitan,2,855000.0,3.4,3031.0,2.0,1.0,2.0,110.0,-37.79372,144.92846,Kensington,0.1783
12906,Keysborough,3 MacKinnon Ct,h,S,Biggin,Greater Dandenong City Council,South-Eastern Metropolitan,3,715000.0,25.2,3173.0,3.0,1.0,4.0,529.0,-37.9866,145.16244,Noble Park,2.5001
12907,Kingsville,11 Wales St,h,SP,Village,Maribyrnong City Council,Western Metropolitan,3,1020000.0,6.4,3012.0,3.0,1.0,0.0,276.0,-37.80629,144.88062,West Footscray,0.6626
12908,Lalor,29 Ethel Av,h,S,Ray,Whittlesea City Council,Northern Metropolitan,3,625000.0,16.3,3075.0,3.0,1.0,2.0,661.0,-37.66699,145.02421,Lalor,0.6238
12909,Maribyrnong,3 Rylie La,t,SP,Biggin,Maribyrnong City Council,Western Metropolitan,3,765000.0,4.3,3032.0,3.0,2.0,2.0,225.0,-37.7701,144.8791,Flemington Racecourse,3.1429
12910,Meadow Heights,19 Sheoak Ct,h,S,YPA,Hume City Council,Northern Metropolitan,3,587000.0,17.4,3048.0,3.0,1.0,2.0,844.0,-37.65171,144.92752,Coolaroo,1.0412
12911,Mernda,8 Livingston St,h,S,Barry,Whittlesea City Council,Northern Metropolitan,3,517000.0,25.9,3754.0,3.0,2.0,1.0,212.0,-37.59759,145.07958,South Morang,5.8235
12912,Mernda,55 Sackville St,h,S,Stockdale,Whittlesea City Council,Northern Metropolitan,4,573500.0,25.9,3754.0,4.0,2.0,2.0,452.0,-37.60306,145.07103,South Morang,5.1264
12913,Mernda,90 Wellington St,h,S,Ray,Whittlesea City Council,Northern Metropolitan,4,610000.0,25.9,3754.0,4.0,2.0,2.0,448.0,-37.60426,145.06782,South Morang,4.9834
12914,Mill Park,29 Buckmaster Dr,h,S,HAR,Whittlesea City Council,Northern Metropolitan,3,690500.0,17.9,3082.0,3.0,2.0,1.0,613.0,-37.66894,145.06767,South Morang,2.2088
12915,Mill Park,3 Mayfield Dr,h,SP,Ray,Whittlesea City Council,Northern Metropolitan,4,825000.0,17.9,3082.0,4.0,2.0,2.0,678.0,-37.67427,145.06955,South Morang,2.8074
12916,Mill Park,40 Redleap Av,h,S,HAR,Whittlesea City Council,Northern Metropolitan,4,737000.0,17.9,3082.0,4.0,2.0,1.0,610.0,-37.66605,145.06576,South Morang,1.8934
12917,Moonee Ponds,3 Hotham St,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,1285000.0,6.2,3039.0,3.0,2.0,1.0,313.0,-37.77078,144.91244,Moonee Ponds,0.8114
12918,Moonee Ponds,45 Park St,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,1075000.0,6.2,3039.0,3.0,1.0,1.0,288.0,-37.76195,144.91775,Moonee Ponds,0.4481
12919,Moorabbin,1020 Nepean Hwy,t,S,Buxton,Kingston City Council,Southern Metropolitan,3,915000.0,14.3,3189.0,3.0,2.0,2.0,230.0,-37.94298,145.04118,Highett,0.5703
12920,Mulgrave,1 Bentley Ct,h,PI,Barry,Monash City Council,South-Eastern Metropolitan,4,880000.0,18.8,3170.0,4.0,2.0,1.0,652.0,-37.92569,145.17261,Springvale,3.1218
12921,Mulgrave,29 Shaftsbury Dr,h,S,OBrien,Monash City Council,South-Eastern Metropolitan,3,828000.0,18.8,3170.0,3.0,1.0,1.0,569.0,-37.92096,145.16791,Westall,3.2099
12922,Mulgrave,19 Suemar St,h,S,Win,Monash City Council,South-Eastern Metropolitan,3,842000.0,18.8,3170.0,3.0,2.0,2.0,651.0,-37.93144,145.16955,Springvale,2.441
12923,Niddrie,16 Shaw St,h,SP,Brad,Moonee Valley City Council,Western Metropolitan,4,1300000.0,10.4,3042.0,4.0,2.0,1.0,652.0,-37.74035,144.88977,Glenbervie,2.8435
12924,Niddrie,6 Spring St,h,S,Barry,Moonee Valley City Council,Western Metropolitan,2,910000.0,10.4,3042.0,2.0,1.0,2.0,650.0,-37.73166,144.87546,Oak Park,4.3258
12925,Noble Park,8 Holmes St,h,S,C21,Greater Dandenong City Council,South-Eastern Metropolitan,3,700000.0,22.7,3174.0,3.0,1.0,1.0,640.0,-37.97313,145.18995,Yarraman,0.5798
12926,North Melbourne,111 Peel St,h,PI,Jellis,Melbourne City Council,Northern Metropolitan,3,1285000.0,1.8,3051.0,3.0,2.0,2.0,87.0,-37.8054,144.95573,Flagstaff,0.7174
12927,Northcote,35 Kellett St,t,PI,Nelson,Darebin City Council,Northern Metropolitan,2,960000.0,5.3,3070.0,2.0,1.0,1.0,205.0,-37.76703,145.00811,Croxton,1.0303
12928,Point Cook,16 Baltimore Dr,h,S,LJ,Wyndham City Council,Western Metropolitan,4,733000.0,14.7,3030.0,4.0,2.0,2.0,540.0,-37.88253,144.72763,Williams Landing,2.2043
12929,Point Cook,21 Citybay Dr,h,S,LJ,Wyndham City Council,Western Metropolitan,4,760000.0,14.7,3030.0,4.0,2.0,2.0,496.0,-37.91415,144.77648,Aircraft,5.4629
12930,Point Cook,48 Rowland Dr,h,S,hockingstuart,Wyndham City Council,Western Metropolitan,4,697000.0,14.7,3030.0,4.0,2.0,2.0,530.0,-37.8812,144.72912,Williams Landing,2.01
12931,Point Cook,53 Windorah Dr,h,S,LJ,Wyndham City Council,Western Metropolitan,4,631500.0,14.7,3030.0,4.0,2.0,2.0,400.0,-37.89867,144.72649,Hoppers Crossing,2.8138
12932,Port Melbourne,199 Ross St,h,S,Greg,Melbourne City Council,Southern Metropolitan,3,1950000.0,3.5,3207.0,3.0,1.0,2.0,247.0,-37.83398,144.93968,Southern Cross,2.0559
12933,Port Melbourne,250 Ross St,h,PI,Scott,Melbourne City Council,Southern Metropolitan,3,1275000.0,3.5,3207.0,3.0,1.0,2.0,132.0,-37.83339,144.94126,Southern Cross,1.9281
12934,Reservoir,24 Henderson St,h,S,Love,Darebin City Council,Northern Metropolitan,3,775000.0,12.0,3073.0,3.0,1.0,1.0,715.0,-37.69765,145.0022,Keon Park,0.925
12935,Rosanna,29 Thomson Dr,h,S,Ray,Banyule City Council,Eastern Metropolitan,4,1210000.0,8.9,3084.0,4.0,2.0,2.0,762.0,-37.73281,145.0693,Macleod,0.7251
12936,Sandringham,10 Station St,h,VB,Buxton,Bayside City Council,Southern Metropolitan,4,1600000.0,15.2,3191.0,4.0,2.0,2.0,446.0,-37.9482,145.00452,Sandringham,0.2288
12937,South Kingsville,64 Truman St,t,SP,Williams,Hobsons Bay City Council,Western Metropolitan,4,1015000.0,6.2,3015.0,4.0,3.0,2.0,328.0,-37.83163,144.86828,Spotswood,1.555
12938,South Morang,30 Teatree Dr,h,S,Skad,Whittlesea City Council,Northern Metropolitan,3,652000.0,20.5,3752.0,3.0,2.0,2.0,600.0,-37.65263,145.0977,South Morang,2.6908
12939,Sunbury,14 McInnes Cl,h,SP,Barry,Hume City Council,Western Metropolitan,4,610000.0,31.7,3429.0,4.0,2.0,2.0,641.0,-37.5732,144.71182,Sunbury,1.5736
12940,Sunbury,10 Scotch Ct,h,S,YPA,Hume City Council,Western Metropolitan,4,500500.0,31.7,3429.0,4.0,2.0,2.0,560.0,-37.57868,144.75467,Sunbury,2.3624
12941,Sunbury,52 Station St,h,S,YPA,Hume City Council,Western Metropolitan,3,530000.0,31.7,3429.0,3.0,1.0,2.0,721.0,-37.58363,144.73067,Sunbury,0.5317
12942,Sunshine,24 Moira St,h,S,hockingstuart,Brimbank City Council,Western Metropolitan,3,781000.0,10.5,3020.0,3.0,1.0,4.0,650.0,-37.79585,144.82296,Sunshine,1.2117
12943,Tarneit,29 Chantelle Pde,h,S,hockingstuart,Wyndham City Council,Western Metropolitan,3,516000.0,18.4,3029.0,3.0,2.0,2.0,351.0,-37.85303,144.66346,Hoppers Crossing,4.7109
12944,Taylors Hill,1 Brighton Pl,h,S,Barry,Melton City Council,Western Metropolitan,4,735000.0,18.0,3037.0,4.0,2.0,2.0,596.0,-37.70715,144.75963,Watergardens,1.4418
12945,Templestowe Lower,224 Greenslopes Dr,h,SP,Ray,Manningham City Council,Eastern Metropolitan,4,1150000.0,12.4,3107.0,4.0,2.0,0.0,754.0,-37.75616,145.10615,Rosanna,3.8171
12946,Templestowe Lower,1 Pecan Ct,h,PI,Fletchers,Manningham City Council,Eastern Metropolitan,4,1410000.0,12.4,3107.0,4.0,3.0,2.0,735.0,-37.7729,145.1228,Box Hill,5.1573
12947,Thornbury,82 Mansfield St,h,S,Nelson,Darebin City Council,Northern Metropolitan,4,1850000.0,7.0,3071.0,4.0,1.0,4.0,746.0,-37.75715,145.00692,Thornbury,0.7699
12948,Truganina,39 Bolivar Esp,h,S,Wyndham,Melton City Council,Western Metropolitan,4,612500.0,18.4,3029.0,4.0,2.0,2.0,350.0,-37.85099,144.73935,Williams Landing,2.2337
12949,Truganina,3 Gilbert Av,h,SP,Barry,Melton City Council,Western Metropolitan,4,607000.0,18.4,3029.0,4.0,2.0,2.0,350.0,-37.84477,144.73444,Williams Landing,3.031
12950,Truganina,28 McDougall Pl,h,S,One,Melton City Council,Western Metropolitan,4,611000.0,18.4,3029.0,4.0,2.0,2.0,510.0,-37.84588,144.71585,Williams Landing,3.8503
12951,Truganina,26 Vassar Ct,h,S,Ray,Melton City Council,Western Metropolitan,3,557500.0,18.4,3029.0,3.0,2.0,2.0,560.0,-37.84391,144.7258,Williams Landing,3.4654
12952,Tullamarine,23 Stradishall Wy,h,S,YPA,Brimbank City Council,Western Metropolitan,4,680000.0,12.9,3043.0,4.0,2.0,1.0,534.0,-37.69434,144.88226,Jacana,2.9573
12953,Upwey,15 Leonard St,h,S,Stockdale,Yarra Ranges Shire Council,Eastern Victoria,5,1075000.0,29.3,3158.0,5.0,2.0,3.0,1993.0,-37.9075,145.3198,Upwey,1.097
12954,Wantirna South,26 Aisbett Av,h,S,Barry,Knox City Council,Eastern Metropolitan,5,1371000.0,14.7,3152.0,5.0,2.0,2.0,911.0,-37.86148,145.2445,Bayswater,3.0187
12955,Wantirna South,27 Tate Av,h,PI,Harcourts,Knox City Council,Eastern Metropolitan,3,940000.0,14.7,3152.0,3.0,1.0,2.0,720.0,-37.85964,145.24186,Bayswater,3.0468
12956,Werribee,39 Kiely Av,h,VB,YPA,Wyndham City Council,Western Metropolitan,3,470000.0,14.7,3030.0,3.0,1.0,2.0,560.0,-37.91492,144.66867,Werribee,1.8436
12957,Werribee,5 Wongabeena Gr,h,S,Wyndham,Wyndham City Council,Western Metropolitan,4,580000.0,14.7,3030.0,4.0,2.0,2.0,294.0,-37.90304,144.61191,Werribee,4.3174
12958,Wheelers Hill,9 Ajax Dr,h,SP,Barry,Monash City Council,South-Eastern Metropolitan,4,1580000.0,16.7,3150.0,4.0,2.0,2.0,855.0,-37.90426,145.18722,Glen Waverley,3.4499
12959,Williams Landing,16 Scrubwren Dr,t,S,Ace,Wyndham City Council,Western Metropolitan,3,475000.0,17.6,3027.0,3.0,2.0,2.0,222.0,-37.85682,144.73773,Williams Landing,1.6943
12960,Williamstown North,81 Florence St,h,PI,Williams,Hobsons Bay City Council,Western Metropolitan,3,1000000.0,6.8,3016.0,3.0,2.0,4.0,517.0,-37.85326,144.87411,North Williamstown,1.341
12961,Wollert,28 Bambra Wy,h,S,LJH,Whittlesea City Council,Northern Metropolitan,4,620000.0,25.5,3750.0,4.0,2.0,2.0,391.0,-37.61005,145.0413,Epping,4.9067
12962,Wollert,10 Ligures St,h,S,hockingstuart,Whittlesea City Council,Northern Metropolitan,4,615000.0,25.5,3750.0,4.0,2.0,2.0,384.0,-37.61762,145.02768,Epping,3.9368
12963,Airport West,78 King St,h,VB,Jellis,Moonee Valley City Council,Western Metropolitan,5,1025000.0,10.4,3042.0,5.0,2.0,3.0,764.0,-37.72282,144.88373,Oak Park,3.3673
12964,Dandenong North,4 Crouch Ct,h,S,McLennan,Greater Dandenong City Council,South-Eastern Metropolitan,3,631000.0,24.7,3175.0,3.0,1.0,1.0,557.0,-37.96877,145.22082,Dandenong,2.5492
12965,Kilsyth,22 Colchester Rd,h,SP,McGrath,Maroondah City Council,Eastern Metropolitan,3,650000.0,26.0,3137.0,3.0,1.0,1.0,623.0,-37.80416,145.30734,Mooroolbark,2.2132
12966,Knoxfield,6 Honeypot Cl,h,S,Ray,Knox City Council,Eastern Metropolitan,5,935000.0,23.3,3180.0,5.0,3.0,2.0,528.0,-37.87515,145.25241,Boronia,3.2766
12967,Rosanna,3 Pickworth Ct,h,SP,Fletchers,Banyule City Council,Eastern Metropolitan,4,1180000.0,8.9,3084.0,4.0,2.0,2.0,628.0,-37.73675,145.06889,Rosanna,0.723
12968,Wantirna,17 Cloverlea Dr,h,SP,Harcourts,Knox City Council,Eastern Metropolitan,4,975000.0,14.7,3152.0,4.0,2.0,2.0,642.0,-37.85474,145.24076,Bayswater,2.8078
12969,Ardeer,32 Chelsey St,h,S,Create,Brimbank City Council,Western Metropolitan,3,620000.0,12.8,3022.0,3.0,1.0,2.0,697.0,-37.77459,144.7983,Ginifer,2.138
12970,Epping,19 Daylesford St,h,S,Ray,Whittlesea City Council,Northern Metropolitan,4,775000.0,19.6,3076.0,4.0,2.0,2.0,617.0,-37.62702,145.02508,Epping,2.9074
12971,Ferntree Gully,73 Commercial Rd,h,S,Biggin,Knox City Council,Eastern Metropolitan,3,900000.0,24.8,3156.0,3.0,1.0,2.0,1309.0,-37.88221,145.27804,Ferntree Gully,1.505
12972,Surrey Hills,5 David St,h,PI,Fletchers,Boroondara City Council,Southern Metropolitan,3,1550000.0,10.2,3127.0,3.0,2.0,2.0,307.0,-37.82159,145.09521,Surrey Hills,0.4072
12973,Airport West,91a Marshall Rd,h,SP,Nelson,Moonee Valley City Council,Western Metropolitan,3,890000.0,10.4,3042.0,3.0,2.0,1.0,306.0,-37.71716,144.8837,Glenroy,3.2629
12974,Airport West,8 McNamara Av,h,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,975000.0,10.4,3042.0,3.0,2.0,1.0,303.0,-37.73174,144.88086,Oak Park,3.8879
12975,Airport West,38a North St,t,S,Nelson,Moonee Valley City Council,Western Metropolitan,3,891000.0,10.4,3042.0,3.0,2.0,2.0,314.0,-37.71968,144.87756,Glenroy,3.871
12976,Albert Park,103 Ashworth St,h,S,The,Port Phillip City Council,Southern Metropolitan,3,1650000.0,3.0,3206.0,3.0,2.0,0.0,134.0,-37.84937,144.95414,Prahran,3.1328
12977,Alphington,510 Heidelberg Rd,h,SP,Jellis,Darebin City Council,Northern Metropolitan,4,1480000.0,5.7,3078.0,4.0,1.0,2.0,574.0,-37.78292,145.0206,Fairfield,0.5328
12978,Alphington,26 Lucerne Cr,h,PI,Nelson,Darebin City Council,Northern Metropolitan,4,2420000.0,5.7,3078.0,4.0,2.0,3.0,1134.0,-37.78598,145.03305,Alphington,0.858
12979,Altona,84 Queen St,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,3,1815000.0,11.0,3018.0,3.0,2.0,2.0,690.0,-37.87025,144.83385,Altona,0.4388
12980,Altona Meadows,2 Lewin Ct,h,S,Burnham,Hobsons Bay City Council,Western Metropolitan,3,600000.0,15.5,3028.0,3.0,2.0,1.0,479.0,-37.87502,144.77956,Laverton,1.3992
12981,Altona North,146 McIntosh Rd,h,SP,hockingstuart,Hobsons Bay City Council,Western Metropolitan,3,700000.0,9.4,3025.0,3.0,1.0,2.0,441.0,-37.8454,144.84711,Seaholme,2.5533
12982,Ardeer,27 Helene St,h,S,Barry,Brimbank City Council,Western Metropolitan,4,624000.0,12.8,3022.0,4.0,1.0,4.0,601.0,-37.77881,144.80431,Albion,1.7975
12983,Ascot Vale,163 The Parade,h,VB,Nelson,Moonee Valley City Council,Western Metropolitan,3,1050000.0,4.3,3032.0,3.0,1.0,1.0,272.0,-37.77202,144.90731,Moonee Ponds,1.2526
12984,Ashburton,11 Comas Gr,h,S,Jellis,Boroondara City Council,Southern Metropolitan,5,2850500.0,10.2,3147.0,5.0,2.0,2.0,697.0,-37.87132,145.07267,Alamein,0.6644
12985,Ashburton,379 High St,h,VB,hockingstuart,Boroondara City Council,Southern Metropolitan,4,1400000.0,10.2,3147.0,4.0,2.0,2.0,666.0,-37.86448,145.09009,Ashburton,0.819
12986,Aspendale,11B Foam St,t,S,Buxton,Kingston City Council,South-Eastern Metropolitan,3,1095000.0,21.5,3195.0,3.0,2.0,1.0,284.0,-38.01646,145.09967,Aspendale,1.1947
12987,Aspendale Gardens,4 June Pl,h,S,Ray,Kingston City Council,South-Eastern Metropolitan,3,1015000.0,21.5,3195.0,3.0,2.0,2.0,633.0,-38.02454,145.1156,Aspendale,1.2228
12988,Avondale Heights,2 Raglan St,h,S,Moonee,Moonee Valley City Council,Western Metropolitan,3,904000.0,9.5,3034.0,3.0,1.0,2.0,604.0,-37.76978,144.86273,Tottenham,3.2775
12989,Avondale Heights,28 Robson Av,h,S,Moonee,Moonee Valley City Council,Western Metropolitan,3,680000.0,9.5,3034.0,3.0,2.0,1.0,321.0,-37.76658,144.85874,Albion,3.2347
